aardkundig-waardevolle-gebieden,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
aardkundig-waardevolle-gebieden,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
actuele-waterdata-reeksen-rijkswaterstaat,http://www.rijkswaterstaat.nl/apps/geoservices/rwsnl/?mode=features&projecttype=Chlorisiteit,400,Bad Request
actuele-waterdata-reeksen-rijkswaterstaat-01,http://www.rijkswaterstaat.nl/apps/geoservices/rwsnl/?mode=features&projecttype=Chlorisiteit,400,Bad Request
actuele-waterdata-reeksen-rijkswaterstaat-01-02,http://www.rijkswaterstaat.nl/apps/geoservices/rwsnl/?mode=features&projecttype=Chlorisiteit,400,Bad Request
adreslocaties-met-een-geluidsbelasting-van-50-db-en-hoger,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder/MapServer/WMSServer,400,Bad Request
adreslocaties-met-een-geluidsbelasting-van-50-db-en-hoger,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
adressen-en-gebouwen--gemeente-amersfoort,http://www.amersfoort.nl/smartsite.shtml?id=238714,404,Not Found
afdekking-bodem,http://geoservices.zuid-holland.nl/arcgis/services/Bodem/Bodem_beheer/MapServer/WmsServer,400,Bad Request
afdekking-bodem,http://geoservices.zuid-holland.nl/arcgis/services/Bodem/Bodem_beheer_WFS/MapServer/WFSServer,400,Bad Request
afgegraven-wierden,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
afgegraven-wierden,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
afvalbakken,http://beta.columby.com/explore/dataset/400,0,"HTTPConnectionPool(host='beta.columby.com', port=80): Read timed out. (read timeout=60)"
agrarisch-gebied,http://beta.columby.com/explore/dataset/464,0,"HTTPConnectionPool(host='beta.columby.com', port=80): Read timed out. (read timeout=60)"
agrarisch-landschap-subsidie-agrarische-structuurversterking,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_algemeen/MapServer/WmsServer,400,Bad Request
agrarisch-landschap-subsidie-agrarische-structuurversterking,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_WFS/MapServer/WFSServer,400,Bad Request
ahn1-100-meter-maaiveldraster,http://geodata.nationaalgeoregister.nl/tiles/service/wmts/ahn1?,501,Not Implemented
ahn1-100-meter-maaiveldraster,http://geodata.nationaalgeoregister.nl/ahn1/wcs?,404,Not Found
ahn1-25-meter-maaiveldraster,http://geodata.nationaalgeoregister.nl/tiles/service/wmts/ahn1?,501,Not Implemented
ahn1-25-meter-maaiveldraster,http://geodata.nationaalgeoregister.nl/ahn1/wcs?,404,Not Found
ahn2-0-5-meter-maaiveldraster-niet-opgevuld,http://geodata.nationaalgeoregister.nl/tiles/service/wmts/ahn2?,501,Not Implemented
ahn2-0-5-meter-maaiveldraster-niet-opgevuld,http://geodata.nationaalgeoregister.nl/ahn2/wcs?,404,Not Found
ahn2-0-5-meter-maaiveld-raster-opgevuld,http://geodata.nationaalgeoregister.nl/tiles/service/wmts/ahn2?,501,Not Implemented
ahn2-0-5-meter-maaiveld-raster-opgevuld,http://geodata.nationaalgeoregister.nl/ahn2/wcs?,404,Not Found
ahn2-0-5-meter-ruw-raster,http://geodata.nationaalgeoregister.nl/tiles/service/wmts/ahn2?,501,Not Implemented
ahn2-0-5-meter-ruw-raster,http://geodata.nationaalgeoregister.nl/ahn2/wcs?,404,Not Found
amsterdam-museum-as-edm-lod,http://eculture.cs.vu.nl/git/public/?p=econnect/metadata/AHM.git;a=tree;f=rdf,404,Not Found
archeologie-vindplaatsen-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
archeologie-vindplaatsen-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
archeologisch-aandachtsgebied,http://\\Dattero\kgodata\Geo_Data\Metadata\metadata.gdb,0,"HTTPConnectionPool(host='%5C%5CDattero%5Ckgodata%5CGeo_Data%5CMetadata%5Cmetadata.gdb', port=80): Max retries exceeded with url: / (Caused by <class 'socket.gaierror'>: [Errno -2] Name or service not known)"
archeologisch-aandachtsgebied,http://geo.flevoland.nl/arcgis/services/Cultuurhist_Archeologie/ArcheologischeBeleidskaart/MapServer/WFSServer?,400,Bad Request
archeologische-boringen,http://beta.columby.com/explore/dataset/396,0,"HTTPConnectionPool(host='beta.columby.com', port=80): Read timed out. (read timeout=60)"
archeologische-sporen-gemeente-den-haag,http://beta.columby.com/explore/dataset/438,0,"HTTPConnectionPool(host='beta.columby.com', port=80): Read timed out. (read timeout=60)"
archeologische-veldvondsten-gemeente-den-haag,http://beta.columby.com/explore/dataset/438,0,"HTTPConnectionPool(host='beta.columby.com', port=80): Read timed out. (read timeout=60)"
asbest-gebouwen-scholen,http://acg-prd:9093/geoserver/asbestscholenkaart/wms?,0,"HTTPConnectionPool(host='acg-prd', port=9093): Max retries exceeded with url: /geoserver/asbestscholenkaart/wms (Caused by <class 'socket.gaierror'>: [Errno -2] Name or service not known)"
astronomische-getijextremen-rijkswateren,http://live.getij.nl/wsgetij/hwlw.php,0,"HTTPConnectionPool(host='live.getij.nl', port=80): Max retries exceeded with url: /wsgetij/hwlw.php (Caused by <class 'socket.gaierror'>: [Errno -2] Name or service not known)"
astronomische-getijextremen-rijkswateren-01,http://live.getij.nl/wsgetij/hwlw.php,0,"HTTPConnectionPool(host='live.getij.nl', port=80): Max retries exceeded with url: /wsgetij/hwlw.php (Caused by <class 'socket.gaierror'>: [Errno -2] Name or service not known)"
basiskaart-aquatisch-de-watertypenkaart,http://geoservice.pbl.nl/arcgis/services/projecten/Watertypen_2009/MapServer/WMSServer?,400,Bad Request
basiskaart-aquatisch-de-watertypenkaart,http://geoservice.pbl.nl/arcgis/services/projecten/Watertypen_2009/MapServer/WFSServer?,400,Bad Request
basisregistratie-grootschalige-topografie,http://geodata.nationaalgeoregister.nl/tiles/service/wmts/bgtstandaard?,501,Not Implemented
basisregistratie-grootschalige-topografie,http://geodata.nationaalgeoregister.nl/tiles/service/wmts/bgtlijngericht?,501,Not Implemented
basisregistratie-grootschalige-topografie,http://geodata.nationaalgeoregister.nl/tiles/service/wmts/bgtachtergrond?,501,Not Implemented
basisregistratie-grootschalige-topografie,http://geodata.nationaalgeoregister.nl/tiles/service/wmts/bgtomtrekgericht?,501,Not Implemented
bedrijventerreinen-01,http://geoservices.zuid-holland.nl/arcgis/services/Economie/Economie/MapServer/WmsServer,400,Bad Request
bedrijventerreinen-01,http://geoservices.zuid-holland.nl/arcgis/services/Economie/Economie_WFS/MapServer/WFSServer,400,Bad Request
bedrijventerreinen-herstructurering,http://geoservices.zuid-holland.nl/arcgis/services/Economie/Economie/MapServer/WmsServer,400,Bad Request
bedrijventerreinen-herstructurering,http://geoservices.zuid-holland.nl/arcgis/services/Economie/Economie_WFS/MapServer/WFSServer,400,Bad Request
bedrijventerreinen-provincie-flevoland-nl-01,http://\\Dattero\kgodata\Geo_Data\Metadata\metadata.gdb,0,"HTTPConnectionPool(host='%5C%5CDattero%5Ckgodata%5CGeo_Data%5CMetadata%5Cmetadata.gdb', port=80): Max retries exceeded with url: / (Caused by <class 'socket.gaierror'>: [Errno -2] Name or service not known)"
bedrijventerreinen-provincie-flevoland-nl-01,http://geo.flevoland.nl/arcgis/services/Bedrijvigheid/Bedrijventerreinen/MapServer/WmsServer?,400,Bad Request
bedrijventerreinen-provincie-flevoland-nl-01,http://geo.flevoland.nl/arcgis/services/Bedrijvigheid/Bedrijventerreinen/MapServer/WFSServer?,400,Bad Request
begrenzing-rak-appingedam-delfzijl,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
begrenzing-rak-appingedam-delfzijl,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
beheergebied-ambitie-natuurbeheerplan-2014,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_NBP_2014/MapServer/WmsServer,400,Bad Request
beheergebied-ambitie-natuurbeheerplan-2014,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_WFS/MapServer/WFSServer,400,Bad Request
beheergebied-ambitie-natuurbeheerplan-2015,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_NBP/MapServer/WMSServer,400,Bad Request
beheergebied-ambitie-natuurbeheerplan-2015,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_WFS/MapServer/WFSServer,400,Bad Request
beheergebied-natuurbeheerplan-2014,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_NBP_2014/MapServer/WmsServer,400,Bad Request
beheergebied-natuurbeheerplan-2014,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_WFS/MapServer/WFSServer,400,Bad Request
beheergebied-natuurbeheerplan-2015,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_NBP/MapServer/WmsServer,400,Bad Request
beheergebied-natuurbeheerplan-2015,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_WFS/MapServer/WFSServer,400,Bad Request
beheergrens-van-de-n-wegen,http://geoservices.provincie-utrecht.nl/arcgis/services/v01-2-1_wegennet/MapServer/WMSServer,400,Bad Request
beheergrens-van-de-n-wegen,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_v01_verkeer_vervoer_infrastructuur/MapServer/WFSServer,400,Bad Request
belaste-woningen-a-g-v-bedrijven-met-risicovolle-activiteiten,http://geoservices.provinciegroningen.nl/arcgis/services/OpenData1/MapServer/WMSServer,400,Bad Request
belaste-woningen-a-g-v-bedrijven-met-risicovolle-activiteiten,http://geoservices.provinciegroningen.nl/arcgis/services/OpenData1/MapServer/WFSServer,400,Bad Request
belaste-woningen-a-g-v-gevaarlijke-stoffen-langs-wegen,http://Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT,0,Failed to parse: Failed to parse: Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT
belaste-woningen-a-g-v-gevaarlijke-stoffen-langs-wegen,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
belaste-woningen-a-g-v-gevaarlijke-stoffen-langs-wegen,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
belaste-woningen-a-g-v-gevaarlijk-transport-langs-wegen,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder_mgkp/MapServer/WMSServer,400,Bad Request
belaste-woningen-a-g-v-gevaarlijk-transport-langs-wegen,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
belaste-woningen-als-gevolg-van-bedrijven,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder_mgkp/MapServer/WMSServer,400,Bad Request
belaste-woningen-als-gevolg-van-bedrijven,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
belaste-woningen-geluid-lden-railverkeer,http://Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT,0,Failed to parse: Failed to parse: Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT
belaste-woningen-geluid-lden-railverkeer,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
belaste-woningen-geluid-lden-railverkeer,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
belaste-woningen-geluid-lden-railverkeer-01,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder_mgkp/MapServer/WMSServer,400,Bad Request
belaste-woningen-geluid-lden-railverkeer-01,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
belaste-woningen-geluid-wegverkeer-lden,http://Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT,0,Failed to parse: Failed to parse: Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT
belaste-woningen-geluid-wegverkeer-lden,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
belaste-woningen-geluid-wegverkeer-lden,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
belaste-woningen-geluid-wegverkeer-lden-01,http://Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT,0,Failed to parse: Failed to parse: Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT
belaste-woningen-geluid-wegverkeer-lden-01,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
belaste-woningen-geluid-wegverkeer-lden-01,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
belaste-woningen-geluid-wegverkeer-lden-01-02,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder_mgkp/MapServer/WMSServer,400,Bad Request
belaste-woningen-geluid-wegverkeer-lden-01-02,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
belaste-woningen-geluid-wegverkeer-lden-provinciale-wegen,http://Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT,0,Failed to parse: Failed to parse: Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT
belaste-woningen-geluid-wegverkeer-lden-provinciale-wegen,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
belaste-woningen-geluid-wegverkeer-lden-provinciale-wegen,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
belaste-woningen-geur-industriele-bedrijven,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder_mgkp/MapServer/WMSServer,400,Bad Request
belaste-woningen-geur-industriele-bedrijven,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
belaste-woningen-no2,http://Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT,0,Failed to parse: Failed to parse: Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT
belaste-woningen-no2,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
belaste-woningen-no2,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
belaste-woningen-pm10,http://Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT,0,Failed to parse: Failed to parse: Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT
belaste-woningen-pm10,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
belaste-woningen-pm10,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
belaste-woningen-pm10-veehouderijen,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder_mgkp/MapServer/WMSServer,400,Bad Request
belaste-woningen-pm10-veehouderijen,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
beplanting,http://beta.columby.com/explore/dataset/466,0,"HTTPConnectionPool(host='beta.columby.com', port=80): Read timed out. (read timeout=60)"
beschermde-gebieden-provincies,http://services.inspire-provincies.nl/ProtectedSites/services/download_PS,400,Bad Request
beschermingsniveau-van-regionale-waterkeringen-van-de-agv,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_w01_water/MapServer/WFSServer,400,Bad Request
beschermingsniveau-van-regionale-waterkeringen-van-de-wsrl,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_w01_water/MapServer/WFSServer,400,Bad Request
beschermingsniveau-van-regionale-waterkeringen-van-de-wve,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_w01_water/MapServer/WFSServer,400,Bad Request
bestaande-stads-en-dorpsgebieden-2014,http://geoservices.zuid-holland.nl/arcgis/services/wonen/Wonen/MapServer/WMSServer,400,Bad Request
bestaande-stads-en-dorpsgebieden-2014,http://geoservices.zuid-holland.nl/arcgis/services/wonen/Wonen_WFS/MapServer/WFSServer,400,Bad Request
bestand-veehouderijbedrijven-bedrijven,http://services.inspire-provincies.nl/AgriculturalAndAquacultureFacilities/services/download_AF,400,Bad Request
bestand-veehouderijbedrijven-emissiepunten,http://services.inspire-provincies.nl/AgriculturalAndAquacultureFacilities/services/download_AF,400,Bad Request
bestand-veehouderijbedrijven-gebouwen,http://services.inspire-provincies.nl/AgriculturalAndAquacultureFacilities/services/download_AF,400,Bad Request
bestemmingsplancontouren-vigerende-plannen,http://Server=skp10.zwolle.intern; Service=5152; User=geo; Version=SDE.DEFAULT,0,"HTTPConnectionPool(host='Server=skp10.zwolle.intern;%20Service=5152;%20User=geo;%20Version=SDE.DEFAULT', port=80): Max retries exceeded with url: / (Caused by <class 'socket.gaierror'>: [Errno -2] Name or service not known)"
bevolkingskernen-2011-01,http://geodata.nationaalgeoregister.nl/bevolkingskernen2011/atom/bevolkingskernen2011.xml,501,Not Implemented
bijzonder-gebied-natuurbeheerplan-2014,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_NBP_2014/MapServer/WmsServer,400,Bad Request
bijzonder-gebied-natuurbeheerplan-2014,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_WFS/MapServer/WFSServer,400,Bad Request
bijzonder-gebied-natuurbeheerplan-2015,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_NBP/MapServer/WMSServer,400,Bad Request
bijzonder-gebied-natuurbeheerplan-2015,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_WFS/MapServer/WFSServer,400,Bad Request
biodiversiteit-biodiversiteitsgebieden-van-eerste-prioriteit,http://geoservices.provincie-utrecht.nl/arcgis/services/n01-1_ecologie_flora_fauna/MapServer/WMSServer,400,Bad Request
biodiversiteit-biodiversiteitsgebieden-van-eerste-prioriteit,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_n01_ecologie_natuur_landschap/MapServer/WFSServer,400,Bad Request
biodiversiteit-flora-lijnen,http://geoservices.provincie-utrecht.nl/arcgis/services/n01-1_ecologie_flora_fauna/MapServer/WMSServer,400,Bad Request
biodiversiteit-flora-lijnen,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_n01_ecologie_natuur_landschap/MapServer/WFSServer,400,Bad Request
biodiversiteit-flora-punten,http://geoservices.provincie-utrecht.nl/arcgis/services/n01-1_ecologie_flora_fauna/MapServer/WMSServer,400,Bad Request
biodiversiteit-flora-punten,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_n01_ecologie_natuur_landschap/MapServer/WFSServer,400,Bad Request
biodiversiteit-kilometerhokken,http://geoservices.provincie-utrecht.nl/arcgis/services/n01-1_ecologie_flora_fauna/MapServer/WMSServer,400,Bad Request
biodiversiteit-kilometerhokken,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_n01_ecologie_natuur_landschap/MapServer/WFSServer,400,Bad Request
biodiversiteit-oude-boskernen,http://geoservices.provincie-utrecht.nl/arcgis/services/n01-1_ecologie_flora_fauna/MapServer/WMSServer,400,Bad Request
biodiversiteit-oude-boskernen,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_n01_ecologie_natuur_landschap/MapServer/WFSServer,400,Bad Request
biodiversiteit-weidevogelgebieden,http://geoservices.provincie-utrecht.nl/arcgis/services/n01-1_ecologie_flora_fauna/MapServer/WMSServer,400,Bad Request
biodiversiteit-weidevogelgebieden,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_n01_ecologie_natuur_landschap/MapServer/WFSServer,400,Bad Request
biogas,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_biogas/MapServer/WmsServer,400,Bad Request
biogas,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_biogas_WFS/MapServer/WFSServer,400,Bad Request
biomassa,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_biogas/MapServer/WmsServer,400,Bad Request
biomassa,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_biogas_WFS/MapServer/WFSServer,400,Bad Request
bkl-contour-luchthaven-lelystad,http://\\Dattero\kgodata\Geo_Data\Metadata\metadata.gdb,0,"HTTPConnectionPool(host='%5C%5CDattero%5Ckgodata%5CGeo_Data%5CMetadata%5Cmetadata.gdb', port=80): Max retries exceeded with url: / (Caused by <class 'socket.gaierror'>: [Errno -2] Name or service not known)"
bkl-contour-luchthaven-lelystad,http://geo.flevoland.nl/arcgis/services/Milieu/geluid_bklvigerend/MapServer/WmsServer?,400,Bad Request
bkl-contour-luchthaven-lelystad,http://geo.flevoland.nl/arcgis/services/Milieu/geluid_bklvigerend/MapServer/WFSServer?,400,Bad Request
bodem-aardkundig-waardevolle-gebieden-inspire-gelderland,http://ags.prvgld.nl/ArcGIS/services/inspire/MapServer/WMSServer,500,Internal Server Error
bodem-aardkundig-waardevolle-gebieden-inspire-gelderland,http://ags.prvgld.nl/ArcGIS/services/inspire/MapServer/WFSServer,204,No Content
bodem-aardkundig-waardevolle-gebieden-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
bodem-aardkundig-waardevolle-gebieden-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
bodem-abiotische-hoofdstructuur-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
bodem-abiotische-hoofdstructuur-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
bodem-boomse-klei-ligging-van-de-bovenkant-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
bodem-boomse-klei-ligging-van-de-bovenkant-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
bodemkundig-boormonsterprofiel-onder-inspire,http://www.broinspireservices.nl/wfs/ossobor-a-v1.0,400,Bad Request
bodem-lithologische-kaart-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
bodem-lithologische-kaart-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
bodem-steenkool-kansrijkgebied-op-aanwezigheid-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
bodem-steenkool-kansrijkgebied-op-aanwezigheid-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
bodem-steenzout-verbreiding-dikker-dan-200-m-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
bodem-steenzout-verbreiding-dikker-dan-200-m-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
bodem-veenweidegebieden-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
bodem-veenweidegebieden-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
bodem-zettingsgevoeligheid-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
